2016,Russell Farm,4/15/2016 16:00,B,Human,4/15/2016 16:00,2.1,1,V,2,2,2.1
2016,Long Island,5/21/2016 16:10,B,Human,5/21/2016 16:10,2,0,V,2,2,2
2016,Golf Course,7/6/2016 15:00,B,Human,7/6/2016 15:00,0.3,0,V,1,1,0.3
2016,Echo Lake Entrance Fire,7/8/2016 11:48,A,Human,7/8/2016 11:48,0.1,0,V,1,1,0.1
2016,Eagle Lake Rd Fire,7/9/2016 8:23,A,Human,7/9/2016 8:23,0.1,0,V,1,1,0.1
2016,Flying Mountain Fire,7/21/2016 13:34,A,Human,7/21/2016 13:34,0.1,0,V,1,1,0.1
2016,Schoolhouse Ledge Fire,7/25/2016 14:22,A,Human,7/25/2016 14:22,0.1,0,V,1,1,0.1
2016,Schoolhouse Ledge 2 Fire,8/3/2016 14:25,A,Human,8/3/2016 14:25,0.1,0,V,1,1,0.1
2016,Hadlock Brook Trail Fire,8/3/2016 10:39,A,Human,8/3/2016 10:39,0.1,0,V,1,1,0.1
2016,Sargent Drive Fire,8/10/2016 9:12,A,Human,8/10/2016 9:12,0.1,0,V,1,1,0.1
2016,Multiple Small Starts,8/11/2016 11:53,A,Human,8/11/2016 11:53,0.1,0,V,1,1,0.1
2016,Shooting Range,8/31/2016 14:30,A,Human,8/31/2016 14:30,0.1,0,V,1,1,0.1
2016,Camper Fire,9/11/2016 15:50,A,Human,9/11/2016 15:50,0.1,0,V,1,1,0.1
2016,Cadillac Summit RD,8/16/2016 16:34,A,Human,8/16/2016 16:34,0.1,0,V,1,1,0.1
2016,Blackwoods Fire,9/7/2016 17:21,A,Human,9/7/2016 17:21,0.1,0,V,1,1,0.1
2016,Buck Mountain Cove,5/1/2016 15:52,A,Human,5/1/2016 15:52,0.1,0,V,2,2,0.1
2016,Cadillac MT Vehicle Fire,9/27/2016 16:44,A,Human,9/27/2016 16:44,0.1,0,V,1,1,0.1
2016,Sampson Cove Fire,8/8/2016 16:00,A,Human,8/8/2016 16:00,0.1,0,V,2,2,0.1
